window,track,title,platform,author,identity_confidence,evidence_urls,channel_raw,coarse_genre,official_blurb,reader_synopsis,trope_tags,one_liner,name_conflict,not_found,corpus_folder_ptr,ledger_kind,origin,authority,source_report,ingested_at
w04,ST-001,塔防领主，开局随机许愿塔,起点中文网,未从公开检索片段直接见作者名，书页身份可确认,高,证据：起点书页、起点检索页。,游戏小说。,全民塔防求生里的领主养成文。,节录——“林川惊讶地发现，自己开局随机的防御塔居然是许愿塔。”,灾难一来，所有人被送进塔防禁地求生，主角林川的起步优势是随机防御塔抽到了“许愿塔”。这意味着他不是只有一座塔，而是每天能靠许愿不断开新牌堆。开局冲突很直接：别人也在守塔活命，他却要抢在别人前面把资源、塔种和领地雪球滚起来。,"塔防求生｜官方直接写“全民塔防求生”｜把握高｜依据类型＝简介。   
领主经营｜题名直写“领主”｜把握高｜依据类型＝书页。   
随机开局优势｜许愿塔是初始外挂｜把握高｜依据类型＝简介。",别人抽普通塔，他开局抽到许愿机。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,多我一个后富怎么了,起点中文网,渔雪,高,证据：起点书页、起点相关页。,都市小说。,踩雷中年人回档后改写财富轨迹的都市创业文。,节录——“初学医，未能从业，后贩电视，遇下周回国，遂共享经济，押金不退，再投身地产……”,俞兴像是专门踩时代大坑的人：学医没上岸，去乐视、去小黄车、去地产，全赶上最雷的时候。然后他在一地鸡毛的暴雷人生后，像是从梦里醒回来，重新站在更早的时间点上。开局冲突就是：知道大坑在哪里的人，能不能真靠重来一次，少踩雷、多赚钱，甚至走出另一条“后富”路线。,"都市回档｜“暴雷梦醒”与更早时间点重来是关键动机｜把握高｜依据类型＝简介。   
创业踩雷文｜乐视、小黄车、恒大等时代坑被串成主线｜把握高｜依据类型＝简介。   
现实商业题材｜不是空想神豪，更贴近现实商业节点｜把握高｜依据类型＝简介。",把“踩过的时代大雷”全部拿来当二周目攻略。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,夜无疆,起点中文网,辰东,高,证据：起点书页、起点相关页。,玄幻小说。,黑夜降临世界观下的东方玄幻长篇。,节录——“那一天太阳落下再也没有升起……”,这本开局气氛很猛：太阳落下后再没升起，世界长期停在黑夜里。主角秦铭就在这种大环境里起步，意味着他的成长不是普通修炼，而是直接和一个失去日常秩序、失去光明常态的世界打交道。主冲突一边是个人成长，一边是这片无疆黑夜到底藏着什么、会把人逼去哪里。,"黑夜末日感｜“太阳落下再也没有升起”是根设定｜把握高｜依据类型＝简介。   
东方玄幻｜辰东作品系，频道也标“玄幻”｜把握高｜依据类型＝书页。   
大世界成长线｜主角角色名和长篇规模都说明是大展开｜把握高｜依据类型＝书页。",辰东式“大世界”先把太阳给你关了。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,大主宰,起点中文网,天蚕土豆,高,证据：起点书页、起点检索页。,玄幻。,大世界位面升级流玄幻代表作。,节录——“大千世界，位面交汇，万族林立……”,牧尘从北灵境起步，原本是有资格走“灵路”的天才，却在关键试炼里出局，名声和前途一起受影响。开局冲突因此很标准也很有效：一个被质疑、被看低的少年，要在位面交汇、强者林立的大千世界里重新证明自己，最后往“主宰”位置冲。,"大世界升级流｜位面交汇、万族林立就是大世界模板｜把握高｜依据类型＝简介。   
少年逆袭｜牧尘起步并不顺，被踢出灵路是关键矛盾｜把握高｜依据类型＝简介。   
传统玄幻热血｜频道玄幻，且是典型少年成长路线｜把握高｜依据类型＝书页/简介。",典型天蚕土豆味的大世界热血升级。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,大乘期才有逆袭系统,起点中文网,最白的乌鸦,高,证据：起点书页、QQ阅读页。,仙侠／修真文明。,无敌起步反向玩梗的欢乐修仙文。,节录——“五百年后，他成为九州最强者，突然出现一个系统。”,江离最搞笑的地方在于，别人都是系统辅助成长，他是已经熬到大乘期、成了九州最强以后，系统才姗姗来迟。于是开局冲突不是“怎么升级”，而是这个晚到五百年的系统能不能干点正事，以及一个本来就无敌的人，怎么把迟到金手指玩成梗点和剧情推进器。,"反套路系统文｜系统来得太晚就是最大笑点｜把握高｜依据类型＝简介。   
欢乐修仙｜官方直接写“本书欢乐向”｜把握高｜依据类型＝简介。   
无敌起步｜大乘期才有系统，说明主角起步段位已极高｜把握高｜依据类型＝简介。",系统想带飞，发现宿主早就飞完了。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,大修真时代,起点中文网,陌路行,中,证据：起点《大修真时代》页、起点《大修真时代1.0》页。,仙侠小说。,灵气回归后的现代修真纪元文。,节录——“两千一百三十六年前，法则与天轨回归，灵气重现，整个世界发生了剧变。”,这书不是纯古修仙，而是现代世界进入“大修真时代”的设定：法则和天轨回归以后，灵气重现，整个社会结构跟着变。开局冲突不是个人穿越，而是普通人怎么在一个刚完成修真化的世界里找位置、找资源、找上升路。麻烦点在于公开页面同时存在《大修真时代》与《大修真时代1.0》，要认清版本。,"灵气复苏修真｜“法则与天轨回归，灵气重现”是核心设定｜把握高｜依据类型＝简介。   
现代修真纪元｜强调的是“时代”变化，不是单人穿游｜把握高｜依据类型＝简介。   
需认亲｜公开官方检索同时存在《大修真时代》与《大修真时代1.0》｜把握高｜依据类型＝书页。",不是一个人修仙，是整个时代一起修。,有版本／题名冲突，需区分《大修真时代》与《大修真时代1.0》。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,大唐之寒门的奋斗,起点中文网,黑虎村民,高,证据：起点书页、QQ阅读页。,历史／两晋隋唐。,武德到贞观线的寒门上升文。,节录——“穿越大唐，一个寒门崛起的故事。”,陈百一穿进大唐武德年间，身份不高，是庶族寒门。开局不是什么皇子王孙，而是先熬身份、看时局，一边修身养望，一边等玄武门这类历史节点发酵，然后趁着贞观时代往上走。主冲突就是寒门怎么借时代红利翻身，同时又不被大人物和大事件随手碾过去。,"隋唐历史穿越｜武德、玄武门、贞观都写明了｜把握高｜依据类型＝简介。   
寒门崛起｜简介直接说寒门崛起｜把握高｜依据类型＝简介。   
家族经营感｜“带领家族飞黄腾达”说明不止个人仕途｜把握高｜依据类型＝简介。",在大唐开局没背景，只能拿眼光和耐心熬。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,大唐有喷子,起点中文网,魂空幻梦,高,证据：起点书页、QQ阅读页。,历史／两晋隋唐。,贞观朝嘴炮型历史轻喜剧。,节录——“我张尚，大唐嘴强王者，贞观头号喷子。”,张尚穿进贞观朝，最大武器不是兵法也不是科技，而是一张嘴。上能怼李世民，下能喷百官，还把“闻风奏事”玩成零帧起手。开局冲突就是一个嘴硬到离谱的人，怎么在皇帝、名臣、勋贵一大堆高压人物面前活下来，还真把自己的“喷子”功能喷成对时代有用的事。,"贞观背景｜简介直接点名贞观｜把握高｜依据类型＝简介。   
嘴炮主角｜“头号喷子”就是人设核心｜把握高｜依据类型＝简介。   
历史轻喜剧｜内容走向明显偏搞笑讽刺｜把握高｜依据类型＝简介。",靠嘴输出打穿大唐朝堂。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,大国院士,起点中文网,少一尾的九尾猫,高,证据：起点书页、QQ阅读页。,科幻小说。,院士重生后带国家科技线起飞的强国文。,节录——“一场航空灾难，让2034年的院士徐川，重生回到了2014年。”,徐川本来是 2034 年的院士，一场空难把他送回 2014。重来一次以后，他不是去谈恋爱逆袭，而是把精力全砸到科研和国家技术突破上：核废料、可控核聚变、数学难题、时空奥秘，全是一条线。开局冲突就是在国家还没完全起飞的阶段，他能不能用先知视角和科研能力，把关键节点提前拉起来。,"科技强国｜简介明确写“将祖国的科技拉上全球巅峰”｜把握高｜依据类型＝简介。   
重生科研文｜院士重生回 2014 是核心设定｜把握高｜依据类型＝简介。   
学霸院士升级流｜从竞赛、数学到能源科技一路往上｜把握高｜依据类型＝简介/目录。",把个人重生爽点，全换成国家科研进度条。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w04,ST-001,大圣传,起点中文网,说梦者,高,证据：起点书页、第三方全文页。,仙侠小说。,少年踏入妖魔修行世界的老牌仙侠长篇。,节录——“少年走出山村，踏遍天下，一步步跨入传说中，成为神话般的不朽存在。”,主角从山村起步，最开始站位并不高，但书名里的“大圣”不是随便喊的，它意味着主角会一路从人间少年，走到妖魔与神话层面的高处。开局冲突就是一个普通少年怎样在吃人且讲弱肉强食的修行世界里活下去、变强、找自己的道，最终把“传说”变成自己的人生位置。,"妖魔修行｜起点书页直接说“大圣是妖魔中的至高无上者”｜把握高｜依据类型＝简介。   
少年成长长篇｜“少年走出山村”是非常标准的起笔方式｜把握高｜依据类型＝简介。   
老牌仙侠｜作品连载历史和影响力都很老牌｜把握高｜依据类型＝书页。",从山村少年一路修到“大圣”名号。,未见明显同名冲突。,,"未知。

来源：ChatGPT",survey_not_ledger,deep_research,non_authoritative,w04_shallow50.md,2026-07-18T15:44:24+08:00
w05,ST-001,LOL：世界第一红温型中单！,起点中文网／QQ阅读可见,手速,高,证据见起点书页、QQ阅读页。,游戏·电子竞技。,LOL 中单位职业赛场文。,节录“我叫吕奕……”；公开简介未完整展开，但作品定位清晰，且全书完。,从题名看，这本主打的不是传统稳健中单，而是“红温型”——情绪上头、压制感强、能把赛场和舆论一起点燃的选手路线。主角吕奕会从职业环境的怀疑、博弈和成绩压力里一路打出来，核心目标当然是世界第一，但冲突点在于这种风格能不能既赢比赛，又扛住外部风评。它卖的是操作、性格和赛场情绪值。,LOL｜题名明确｜高｜书页；电子竞技｜,偏“火力全开型”选手人设。,无明显冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w05_shallow50.md,2026-07-18T16:43:34+08:00
